EventID	Timestamp	NodeID	Location	EventType	Temperature_C	Humidity_pct	Wind_kmh	Vibration_g	PoissonLambda	PoissonK	PoissonProbability	Magnitude
EVT-214049	2026-06-03T19:19:25.000000000	NODE-011	Anamur	Normal Trafik	26,48	61	4	0,0619	0,4968	7	0	0,1895
EVT-138118	2026-06-03T19:09:12.000000000	NODE-003	Koru Burnu	Normal Trafik	18,59	38	17	0,0314	0,6886	7	0	0,0777
EVT-776179	2026-06-03T19:17:50.000000000	NODE-014	Viraj Bolgesi	Normal Trafik	19,84	65	14	0,0387	0,3242	7	0	0,091
EVT-953159	2026-06-03T19:45:35.000000000	NODE-008	Tasucu	Normal Trafik	21,86	59	3	0,0327	0,4526	11	0	0,1224
EVT-440909	2026-06-03T19:38:53.000000000	NODE-002	Viraj Bolgesi	Normal Trafik	18	45	10	0,0107	0,6873	9	0	0,0858
EVT-989470	2026-06-03T19:34:20.000000000	NODE-007	Yuksek Kiyi	Normal Trafik	18,61	56	4	0,0824	0,3693	6	0	0,1443
EVT-853717	2026-06-03T19:12:20.000000000	NODE-007	Kiyidag	Normal Trafik	27,26	57	6	0,0306	0,5876	13	0	0,1562
EVT-450529	2026-06-03T19:55:06.000000000	NODE-005	Gazipasal	Normal Trafik	22,45	65	9	0,0844	0,3212	7	0	0,2175
EVT-791834	2026-06-03T19:46:17.000000000	NODE-015	Gazipasal	Normal Trafik	18,95	57	7	0,0224	0,5308	9	0	0,0961
EVT-916763	2026-06-03T19:48:38.000000000	NODE-015	Yuksek Kiyi	Normal Trafik	18,4	48	14	0,0821	0,5957	12	0	0,1243
EVT-511590	2026-06-03T19:10:58.000000000	NODE-009	Silifke	Normal Trafik	21,79	42	5	0,0448	0,4385	5	0	0,0927
EVT-999809	2026-06-03T19:26:12.000000000	NODE-011	Kiyidag	Normal Trafik	20,2	54	10	0,0909	0,5324	7	0	0,0693
EVT-242902	2026-06-03T20:00:39.000000000	NODE-008	Gazipasal	Normal Trafik	19,44	63	17	0,0159	0,4007	10	0	0,0879
EVT-457592	2026-06-03T19:18:50.000000000	NODE-013	Anamur	Normal Trafik	18,84	45	4	0,0994	0,3762	5	0	0,0805
EVT-724583	2026-06-03T19:48:39.000000000	NODE-009	Yenipazar	Normal Trafik	18,52	41	4	0,0379	0,6359	5	0	0,0781
EVT-424580	2026-06-03T20:01:26.000000000	NODE-010	Kaledran	Normal Trafik	24,51	37	6	0,0457	0,4122	14	0	0,189
EVT-829312	2026-06-03T20:02:22.000000000	NODE-007	Anamur	Normal Trafik	18,73	52	5	0,0823	0,5349	5	0	0,0517
EVT-105631	2026-06-03T19:19:01.000000000	NODE-012	Anamur	Normal Trafik	23,61	62	14	0,0946	0,6764	12	0	0,0744
EVT-331199	2026-06-03T19:57:12.000000000	NODE-014	Yenipazar	Normal Trafik	23,96	56	3	0,0802	0,6176	13	0	0,1152
EVT-999152	2026-06-03T20:00:02.000000000	NODE-009	Tasucu	Normal Trafik	27,05	39	11	0,024	0,3147	10	0	0,07
EVT-416837	2026-06-03T20:01:04.000000000	NODE-006	Gazipasal	Normal Trafik	22,93	51	8	0,0653	0,436	14	0	0,0532
EVT-719324	2026-06-03T19:46:57.000000000	NODE-009	Yuksek Kiyi	Normal Trafik	23,29	64	10	0,0816	0,623	7	0	0,0902
EVT-712254	2026-06-03T19:19:04.000000000	NODE-013	Yenipazar	Normal Trafik	22,35	65	12	0,0431	0,614	12	0	0,1784
EVT-241231	2026-06-03T19:36:05.000000000	NODE-014	Bozyazi	Normal Trafik	26,74	40	10	0,0499	0,3718	10	0	0,1381
EVT-984730	2026-06-03T19:18:44.000000000	NODE-013	Yenipazar	Normal Trafik	24,28	53	12	0,0718	0,3964	12	0	0,2207
EVT-235886	2026-06-03T19:20:15.000000000	NODE-002	Anamur Tunel	Normal Trafik	27,18	37	8	0,0971	0,6891	6	0	0,1248
EVT-141379	2026-06-03T19:37:32.000000000	NODE-001	Iskele Bolgesi	Normal Trafik	21,24	37	7	0,0386	0,4455	5	0	0,1967
EVT-315760	2026-06-03T19:20:06.000000000	NODE-009	Gazipasal	Normal Trafik	26,66	45	3	0,0775	0,3393	9	0	0,2439
EVT-373014	2026-06-03T19:27:01.000000000	NODE-010	Tasucu	Normal Trafik	27,69	43	8	0,0173	0,3846	10	0	0,118
EVT-648203	2026-06-03T19:15:59.000000000	NODE-005	Yenipazar	Normal Trafik	20,58	43	11	0,047	0,6693	8	0	0,2073
EVT-475686	2026-06-03T19:05:52.000000000	NODE-012	Iskele Bolgesi	Normal Trafik	19,96	42	3	0,0934	0,3891	5	0	0,2446
EVT-168715	2026-06-03T19:19:20.000000000	NODE-010	Viraj Bolgesi	Normal Trafik	19,92	38	3	0,094	0,413	14	0	0,0978
EVT-909548	2026-06-03T19:43:33.000000000	NODE-006	Koru Burnu	Normal Trafik	21,05	37	14	0,0293	0,575	10	0	0,1822
EVT-565091	2026-06-03T20:01:59.000000000	NODE-009	Iskele Bolgesi	Normal Trafik	24,22	37	5	0,0157	0,4138	7	0	0,1176
EVT-672711	2026-06-03T19:11:24.000000000	NODE-001	Kiyidag	Normal Trafik	23,08	37	9	0,0469	0,6959	5	0	0,2362
EVT-260809	2026-06-03T19:11:53.000000000	NODE-002	Silifke	Normal Trafik	25,56	63	16	0,0251	0,3034	8	0	0,149
EVT-473935	2026-06-03T19:48:20.000000000	NODE-010	Anamur	Normal Trafik	26,51	50	16	0,08	0,3875	11	0	0,2433
EVT-605279	2026-06-03T19:05:22.000000000	NODE-004	Koru Burnu	Normal Trafik	21,56	52	13	0,0812	0,4112	10	0	0,1769
EVT-627200	2026-06-03T19:51:15.000000000	NODE-007	Bozyazi	Normal Trafik	24,2	45	6	0,0221	0,3469	7	0	0,0547
EVT-227264	2026-06-03T19:46:28.000000000	NODE-004	Yuksek Kiyi	Normal Trafik	21,35	42	16	0,0538	0,3846	13	0	0,122
EVT-290750	2026-06-03T19:38:12.000000000	NODE-002	Viraj Bolgesi	Normal Trafik	21,27	52	8	0,0548	0,3868	5	0	0,0514
EVT-802728	2026-06-03T19:13:11.000000000	NODE-013	Viraj Bolgesi	Normal Trafik	24,29	61	11	0,0592	0,3339	9	0	0,1906
EVT-584256	2026-06-03T19:56:53.000000000	NODE-008	Anamur	Normal Trafik	18,37	42	9	0,0873	0,6163	8	0	0,2154
EVT-303261	2026-06-03T19:38:32.000000000	NODE-013	Anamur	Normal Trafik	26,26	65	12	0,0806	0,5478	5	0	0,2473
EVT-221157	2026-06-03T19:59:37.000000000	NODE-002	Kaledran	Normal Trafik	23,93	53	3	0,0899	0,5661	12	0	0,2312
EVT-557868	2026-06-03T19:05:55.000000000	NODE-003	Yuksek Kiyi	Normal Trafik	19,58	51	4	0,016	0,4432	7	0	0,196
EVT-958213	2026-06-03T19:59:38.000000000	NODE-004	Anamur Tunel	Normal Trafik	22,89	36	12	0,0894	0,4203	14	0	0,1813
EVT-596390	2026-06-03T19:48:48.000000000	NODE-009	Tasucu	Normal Trafik	23,48	55	15	0,0817	0,6614	11	0	0,0709
EVT-387838	2026-06-03T19:08:01.000000000	NODE-013	Kiyidag	Normal Trafik	23,17	60	5	0,0711	0,5211	12	0	0,1981
EVT-464057	2026-06-03T20:02:25.000000000	NODE-003	Bozyazi	Normal Trafik	24,99	38	3	0,0354	0,6133	9	0	0,0643
EVT-866833	2026-06-03T19:32:50.000000000	NODE-007	Viraj Bolgesi	Normal Trafik	18,8	65	9	0,0321	0,5244	8	0	0,0738
EVT-864143	2026-06-03T19:40:27.000000000	NODE-003	Tasucu	Normal Trafik	23,36	51	14	0,0774	0,549	8	0	0,2436
EVT-829973	2026-06-03T19:24:32.000000000	NODE-009	Anamur Tunel	Normal Trafik	21	64	13	0,0801	0,5484	14	0	0,1865
EVT-323435	2026-06-03T19:16:53.000000000	NODE-005	Kaledran	Normal Trafik	25,54	58	5	0,0302	0,4229	6	0	0,1296
EVT-357178	2026-06-03T19:11:28.000000000	NODE-008	Tasucu	Normal Trafik	24,07	53	10	0,0564	0,3139	13	0	0,208
EVT-895501	2026-06-03T19:44:10.000000000	NODE-002	Bozyazi	Normal Trafik	19,54	56	10	0,059	0,6127	12	0	0,1082
EVT-249779	2026-06-03T19:25:33.000000000	NODE-014	Viraj Bolgesi	Normal Trafik	18,1	58	3	0,0638	0,4594	15	0	0,2181
EVT-471805	2026-06-03T19:07:23.000000000	NODE-007	Iskele Bolgesi	Normal Trafik	20,11	45	4	0,036	0,3421	13	0	0,2266
EVT-512626	2026-06-03T19:23:51.000000000	NODE-010	Koru Burnu	Normal Trafik	23,49	53	10	0,0749	0,605	8	0	0,1853
EVT-995491	2026-06-03T20:01:29.000000000	NODE-003	Anamur	Normal Trafik	26,22	52	13	0,0556	0,4749	9	0	0,2131
EVT-138986	2026-06-03T19:19:23.000000000	NODE-001	Viraj Bolgesi	Normal Trafik	25,58	49	5	0,0486	0,4973	11	0	0,1495
EVT-354893	2026-06-03T19:58:02.000000000	NODE-009	Anamur	Normal Trafik	23,54	41	9	0,0217	0,5708	7	0	0,149
EVT-763048	2026-06-03T19:07:41.000000000	NODE-007	Bozyazi	Normal Trafik	18,53	51	11	0,0614	0,5396	8	0	0,1465
EVT-678881	2026-06-03T19:21:16.000000000	NODE-006	Koru Burnu	Normal Trafik	25,63	61	17	0,0608	0,4336	14	0	0,062
EVT-547646	2026-06-03T19:44:29.000000000	NODE-004	Yenipazar	Normal Trafik	24,62	35	10	0,019	0,423	12	0	0,1707
EVT-593689	2026-06-03T19:35:10.000000000	NODE-014	Iskele Bolgesi	Normal Trafik	23,19	47	12	0,0898	0,6691	5	0	0,0783
EVT-820846	2026-06-03T19:19:27.000000000	NODE-005	Koy Yolu	Normal Trafik	18,98	49	11	0,0221	0,3451	14	0	0,1785
EVT-708950	2026-06-03T19:37:51.000000000	NODE-012	Kiyidag	Normal Trafik	22,81	61	10	0,0169	0,4994	5	0	0,2017
EVT-135927	2026-06-03T19:48:21.000000000	NODE-013	Kaledran	Normal Trafik	22,26	45	11	0,0937	0,4788	15	0	0,0586
EVT-420193	2026-06-03T19:56:26.000000000	NODE-015	Yuksek Kiyi	Normal Trafik	26,56	63	3	0,0587	0,3694	11	0	0,1951
EVT-915638	2026-06-03T19:54:35.000000000	NODE-006	Yenipazar	Normal Trafik	23,23	64	14	0,043	0,6382	10	0	0,0686
EVT-138386	2026-06-03T19:17:03.000000000	NODE-008	Kiyidag	Normal Trafik	23,68	36	6	0,0602	0,3733	9	0	0,1925
EVT-670364	2026-06-03T19:16:30.000000000	NODE-014	Silifke	Normal Trafik	19,95	35	11	0,014	0,6831	14	0	0,0794
EVT-383163	2026-06-03T19:53:58.000000000	NODE-015	Anamur	Normal Trafik	26,47	59	12	0,0241	0,3321	5	0	0,1548
EVT-336425	2026-06-03T19:53:52.000000000	NODE-012	Viraj Bolgesi	Normal Trafik	26,71	45	17	0,0378	0,5465	9	0	0,1088
EVT-274469	2026-06-03T19:16:33.000000000	NODE-002	Gazipasal	Normal Trafik	22,98	58	14	0,0792	0,6205	11	0	0,0936
EVT-905967	2026-06-03T19:58:10.000000000	NODE-011	Silifke	Normal Trafik	21,85	40	9	0,0927	0,3108	8	0	0,1756
EVT-198595	2026-06-03T20:00:44.000000000	NODE-001	Yuksek Kiyi	Normal Trafik	22,4	39	6	0,0142	0,5597	7	0	0,1938
EVT-118400	2026-06-03T19:42:20.000000000	NODE-012	Silifke	Normal Trafik	19,41	44	16	0,045	0,4246	8	0	0,2426
EVT-140140	2026-06-03T20:00:08.000000000	NODE-013	Tasucu	Normal Trafik	26,51	65	15	0,0893	0,5791	9	0	0,2387
EVT-609141	2026-06-03T19:09:59.000000000	NODE-003	Gazipasal	Normal Trafik	20,14	44	12	0,0572	0,6016	15	0	0,2419
EVT-258690	2026-06-03T19:56:57.000000000	NODE-001	Yuksek Kiyi	Normal Trafik	21,28	36	4	0,012	0,5554	5	0	0,119
EVT-231691	2026-06-03T19:58:04.000000000	NODE-002	Koru Burnu	Normal Trafik	21,71	43	7	0,0314	0,6073	11	0	0,1136
EVT-169438	2026-06-03T19:08:24.000000000	NODE-010	Anamur Tunel	Normal Trafik	22,62	37	11	0,0779	0,6146	10	0	0,0603
EVT-176705	2026-06-03T19:49:34.000000000	NODE-014	Silifke	Normal Trafik	23,72	54	14	0,0784	0,57	13	0	0,2308
EVT-298547	2026-06-03T20:01:12.000000000	NODE-004	Kazanli	Normal Trafik	25,53	63	8	0,0325	0,5065	6	0	0,1297
EVT-872317	2026-06-03T19:52:19.000000000	NODE-015	Kazanli	Normal Trafik	22,36	53	3	0,0486	0,6535	7	0	0,2132
EVT-185339	2026-06-03T19:52:57.000000000	NODE-005	Kaledran	Normal Trafik	21,35	57	12	0,0528	0,3034	14	0	0,1612
EVT-255877	2026-06-03T19:55:10.000000000	NODE-010	Kazanli	Normal Trafik	26,6	45	12	0,0464	0,5145	5	0	0,2316
EVT-718146	2026-06-03T19:58:04.000000000	NODE-002	Tasucu	Normal Trafik	27,22	41	5	0,0759	0,3983	14	0	0,1802
EVT-463984	2026-06-03T19:55:31.000000000	NODE-007	Yuksek Kiyi	Normal Trafik	20,2	53	12	0,0655	0,3163	6	0	0,1525
EVT-372126	2026-06-03T19:41:56.000000000	NODE-002	Kiyidag	Normal Trafik	25,95	57	13	0,0791	0,4917	12	0	0,2107
EVT-268034	2026-06-03T19:11:44.000000000	NODE-006	Koru Burnu	Normal Trafik	20,45	59	9	0,0368	0,4106	12	0	0,1854
EVT-569791	2026-06-03T19:30:54.000000000	NODE-012	Bozyazi	Normal Trafik	23,62	38	3	0,079	0,6677	15	0	0,2046
EVT-256891	2026-06-03T19:39:56.000000000	NODE-007	Silifke	Normal Trafik	27,32	47	9	0,0139	0,4913	9	0	0,2369
EVT-640805	2026-06-03T19:44:18.000000000	NODE-005	Anamur Tunel	Normal Trafik	25,96	45	15	0,027	0,597	14	0	0,2245
EVT-662662	2026-06-03T19:10:36.000000000	NODE-010	Bozyazi	Normal Trafik	23,76	40	11	0,0731	0,5852	13	0	0,2163
EVT-472234	2026-06-03T20:01:17.000000000	NODE-012	Kiyidag	Normal Trafik	20,34	61	3	0,0862	0,3935	6	0	0,1055
EVT-628517	2026-06-03T19:54:50.000000000	NODE-002	Kiyidag	Normal Trafik	24,53	45	13	0,0926	0,5921	7	0	0,2329
EVT-371835	2026-06-03T20:02:25.000000000	NODE-006	Iskele Bolgesi	Normal Trafik	25,32	60	7	0,0526	0,6109	12	0	0,0775
EVT-792263	2026-06-03T19:19:29.000000000	NODE-005	Tasucu	Normal Trafik	26,34	38	17	0,0254	0,6583	11	0	0,1921
EVT-412694	2026-06-03T19:35:22.000000000	NODE-012	Tasucu	Normal Trafik	24,36	50	6	0,0988	0,6182	5	0	0,1705
EVT-548985	2026-06-03T19:43:09.000000000	NODE-012	Kazanli	Normal Trafik	26,4	38	5	0,0603	0,6043	9	0	0,1683
EVT-504677	2026-06-03T19:08:41.000000000	NODE-013	Kazanli	Normal Trafik	23,22	50	11	0,0934	0,5235	8	0	0,108
EVT-632464	2026-06-03T19:41:35.000000000	NODE-013	Kazanli	Normal Trafik	24,34	41	14	0,0303	0,6164	14	0	0,0641
EVT-250077	2026-06-03T19:49:34.000000000	NODE-010	Iskele Bolgesi	Normal Trafik	20,1	43	15	0,0988	0,4347	14	0	0,1151
EVT-780523	2026-06-03T19:08:24.000000000	NODE-010	Bozyazi	Normal Trafik	18,07	65	14	0,045	0,6474	10	0	0,1038
EVT-287933	2026-06-03T19:07:39.000000000	NODE-003	Koy Yolu	Normal Trafik	20,03	50	17	0,0803	0,5139	11	0	0,1901
EVT-441102	2026-06-03T19:58:41.000000000	NODE-001	Kiyidag	Normal Trafik	19,79	43	7	0,0156	0,5287	15	0	0,1352
EVT-339327	2026-06-03T19:56:12.000000000	NODE-011	Kiyidag	Normal Trafik	21,69	40	14	0,0522	0,4609	5	0	0,1625
EVT-908078	2026-06-03T19:37:02.000000000	NODE-009	Anamur	Normal Trafik	21,89	37	8	0,01	0,522	8	0	0,1964
EVT-150272	2026-06-03T19:45:39.000000000	NODE-012	Bozyazi	Normal Trafik	18,22	60	10	0,0162	0,6224	15	0	0,1044
EVT-804349	2026-06-03T19:51:42.000000000	NODE-004	Tasucu	Normal Trafik	20,29	38	14	0,0993	0,3265	7	0	0,1856
EVT-834813	2026-06-03T19:04:49.000000000	NODE-008	Koru Burnu	Normal Trafik	27,86	62	6	0,0721	0,5286	9	0	0,0694
EVT-580574	2026-06-03T19:52:51.000000000	NODE-001	Bozyazi	Normal Trafik	19,61	40	17	0,0991	0,4334	7	0	0,1752
EVT-663253	2026-06-03T19:50:04.000000000	NODE-012	Anamur Tunel	Normal Trafik	20,83	61	6	0,0283	0,5249	7	0	0,1581
EVT-440265	2026-06-03T19:56:40.000000000	NODE-011	Gazipasal	Normal Trafik	24,06	60	11	0,0841	0,3464	9	0	0,216
EVT-716941	2026-06-03T19:19:40.000000000	NODE-007	Tasucu	Normal Trafik	27,96	64	12	0,0112	0,3305	14	0	0,1423
EVT-271281	2026-06-03T19:27:16.000000000	NODE-011	Kazanli	Normal Trafik	18,58	53	8	0,0497	0,4471	14	0	0,2169
EVT-994221	2026-06-03T19:30:10.000000000	NODE-002	Kaledran	Normal Trafik	22,48	52	5	0,0461	0,5038	6	0	0,1022
EVT-816045	2026-06-03T19:08:57.000000000	NODE-008	Kaledran	Normal Trafik	19,84	61	7	0,0618	0,5198	7	0	0,1865
EVT-925081	2026-06-03T19:45:15.000000000	NODE-005	Silifke	Normal Trafik	27,51	58	17	0,0482	0,5701	15	0	0,2402
EVT-866099	2026-06-03T19:20:03.000000000	NODE-015	Kiyidag	Normal Trafik	22,74	50	3	0,0871	0,5699	8	0	0,1222
EVT-936188	2026-06-03T19:39:32.000000000	NODE-010	Anamur	Normal Trafik	23,68	48	11	0,0238	0,6169	8	0	0,1795
EVT-380189	2026-06-03T19:35:10.000000000	NODE-007	Bozyazi	Normal Trafik	22,47	53	8	0,0478	0,3341	9	0	0,1028
EVT-860318	2026-06-03T19:17:52.000000000	NODE-004	Kaledran	Normal Trafik	20	46	14	0,056	0,5773	10	0	0,1167
EVT-600323	2026-06-03T19:49:30.000000000	NODE-011	Iskele Bolgesi	Normal Trafik	25,81	41	11	0,0887	0,5086	7	0	0,1742
EVT-283221	2026-06-03T20:01:22.000000000	NODE-007	Yenipazar	Normal Trafik	20,62	37	9	0,0518	0,402	7	0	0,2371
EVT-698467	2026-06-03T19:48:50.000000000	NODE-006	Kiyidag	Normal Trafik	18,65	41	5	0,0443	0,4126	12	0	0,0772
EVT-979830	2026-06-03T20:01:49.000000000	NODE-010	Kaledran	Normal Trafik	18,63	60	5	0,0876	0,3841	14	0	0,0618
EVT-301573	2026-06-03T19:05:39.000000000	NODE-004	Silifke	Normal Trafik	24,31	38	13	0,0152	0,3917	7	0	0,0641
EVT-658326	2026-06-03T19:09:36.000000000	NODE-015	Silifke	Normal Trafik	26,17	39	8	0,0732	0,3564	15	0	0,2468
EVT-160966	2026-06-03T20:02:43.000000000	NODE-008	Anamur Tunel	Normal Trafik	25,55	35	12	0,0342	0,4572	5	0	0,0564
EVT-645173	2026-06-03T19:35:24.000000000	NODE-005	Gazipasal	Normal Trafik	18,16	53	3	0,0707	0,3894	9	0	0,2258
EVT-916452	2026-06-03T19:24:35.000000000	NODE-009	Yenipazar	Normal Trafik	18,49	35	3	0,0574	0,5034	13	0	0,0772
EVT-315869	2026-06-03T20:01:35.000000000	NODE-004	Yenipazar	Normal Trafik	25,04	46	13	0,0493	0,6842	14	0	0,0535
EVT-629702	2026-06-03T19:33:16.000000000	NODE-007	Gazipasal	Normal Trafik	18,87	38	14	0,0678	0,4866	12	0	0,1653
EVT-269903	2026-06-03T19:08:17.000000000	NODE-002	Iskele Bolgesi	Normal Trafik	19,92	64	12	0,0284	0,6464	10	0	0,1038
EVT-522979	2026-06-03T19:21:00.000000000	NODE-006	Kaledran	Normal Trafik	22,45	62	13	0,0975	0,6149	9	0	0,053
EVT-900792	2026-06-03T19:49:17.000000000	NODE-001	Anamur	Normal Trafik	21,66	63	17	0,0807	0,6464	8	0	0,1372
EVT-696924	2026-06-03T19:50:16.000000000	NODE-003	Koru Burnu	Normal Trafik	21,12	40	14	0,0846	0,6022	15	0	0,1446
EVT-387564	2026-06-03T19:05:04.000000000	NODE-002	Yuksek Kiyi	Normal Trafik	23,99	55	15	0,0948	0,4975	15	0	0,0759
EVT-256264	2026-06-03T19:14:54.000000000	NODE-006	Iskele Bolgesi	Normal Trafik	18,36	53	13	0,0331	0,3324	12	0	0,2446
EVT-130739	2026-06-03T19:41:13.000000000	NODE-009	Yuksek Kiyi	Normal Trafik	27,93	52	11	0,0303	0,6834	12	0	0,0535
EVT-475143	2026-06-03T19:30:06.000000000	NODE-001	Silifke	Normal Trafik	18,4	45	7	0,0938	0,6696	13	0	0,1546
EVT-580241	2026-06-03T19:39:51.000000000	NODE-015	Tasucu	Normal Trafik	27,54	39	5	0,0234	0,4996	15	0	0,2089
EVT-412040	2026-06-03T20:03:01.000000000	NODE-008	Viraj Bolgesi	Normal Trafik	20,68	56	7	0,0467	0,4071	15	0	0,1377
EVT-240727	2026-06-03T19:49:53.000000000	NODE-014	Iskele Bolgesi	Normal Trafik	27,88	52	8	0,0981	0,3597	13	0	0,0841
EVT-559921	2026-06-03T19:09:12.000000000	NODE-015	Iskele Bolgesi	Normal Trafik	26,93	54	9	0,0161	0,6237	7	0	0,0701
EVT-660119	2026-06-03T19:09:18.000000000	NODE-001	Yenipazar	Normal Trafik	20,85	36	11	0,0689	0,5064	10	0	0,1638
EVT-185777	2026-06-03T19:30:28.000000000	NODE-003	Anamur	Normal Trafik	23,98	39	12	0,0819	0,5078	13	0	0,058
EVT-258738	2026-06-03T19:32:21.000000000	NODE-006	Viraj Bolgesi	Normal Trafik	27	59	12	0,0104	0,3801	6	0	0,0992
EVT-150490	2026-06-03T19:12:33.000000000	NODE-013	Iskele Bolgesi	Normal Trafik	22,16	43	7	0,0442	0,4977	7	0	0,1771
EVT-947961	2026-06-03T19:03:29.000000000	NODE-008	Anamur	Normal Trafik	24,96	35	6	0,0512	0,3043	12	0	0,1165
EVT-624171	2026-06-03T19:58:43.000000000	NODE-008	Anamur	Normal Trafik	22,9	39	15	0,0101	0,5045	8	0	0,1348
EVT-864508	2026-06-03T19:27:06.000000000	NODE-001	Iskele Bolgesi	Normal Trafik	20,47	57	8	0,0557	0,3559	8	0	0,2103
EVT-586621	2026-06-03T19:35:49.000000000	NODE-006	Yuksek Kiyi	Normal Trafik	25,14	37	12	0,077	0,5969	6	0	0,1646
EVT-751189	2026-06-03T19:37:36.000000000	NODE-014	Koy Yolu	Normal Trafik	20,19	58	4	0,0609	0,4972	12	0	0,1102
EVT-566582	2026-06-03T19:12:31.000000000	NODE-002	Anamur	Normal Trafik	21	59	11	0,0201	0,5012	10	0	0,0618
EVT-802872	2026-06-03T19:26:17.000000000	NODE-015	Koy Yolu	Normal Trafik	20,01	48	13	0,0436	0,6069	11	0	0,1079
EVT-348797	2026-06-03T19:43:41.000000000	NODE-007	Kaledran	Normal Trafik	22,15	50	11	0,044	0,5298	13	0	0,0649
EVT-315523	2026-06-03T19:04:43.000000000	NODE-004	Anamur	Normal Trafik	23,56	59	15	0,0289	0,5519	11	0	0,058
EVT-697903	2026-06-03T19:50:45.000000000	NODE-008	Koy Yolu	Normal Trafik	21,92	52	13	0,0855	0,348	15	0	0,1918
EVT-306051	2026-06-03T19:55:55.000000000	NODE-007	Gazipasal	Normal Trafik	25,79	46	3	0,0586	0,3499	15	0	0,1058
EVT-735987	2026-06-03T19:11:55.000000000	NODE-015	Kazanli	Normal Trafik	18,19	62	17	0,0571	0,5227	15	0	0,1816
EVT-312890	2026-06-03T19:03:50.000000000	NODE-010	Silifke	Normal Trafik	23,57	38	17	0,0725	0,5941	12	0	0,0729
EVT-577491	2026-06-03T19:50:59.000000000	NODE-006	Viraj Bolgesi	Normal Trafik	26,51	35	10	0,0266	0,3358	10	0	0,0662
EVT-446912	2026-06-03T19:08:21.000000000	NODE-006	Anamur Tunel	Normal Trafik	25,79	52	14	0,0912	0,5388	9	0	0,1993
EVT-613746	2026-06-03T19:41:44.000000000	NODE-007	Silifke	Normal Trafik	25,48	60	16	0,0587	0,4721	7	0	0,1737
EVT-633048	2026-06-03T19:40:05.000000000	NODE-003	Yuksek Kiyi	Normal Trafik	20,69	36	16	0,0133	0,4489	14	0	0,0803
EVT-239771	2026-06-03T19:40:42.000000000	NODE-009	Gazipasal	Normal Trafik	24,49	45	9	0,0911	0,6333	5	0	0,1922
EVT-805646	2026-06-03T19:16:44.000000000	NODE-011	Yuksek Kiyi	Normal Trafik	26,06	43	13	0,0347	0,5195	5	0	0,2215
EVT-790177	2026-06-03T19:32:49.000000000	NODE-011	Viraj Bolgesi	Normal Trafik	23,01	43	14	0,0977	0,5241	5	0	0,2247
EVT-477282	2026-06-03T19:32:25.000000000	NODE-012	Kaledran	Normal Trafik	18,61	39	11	0,0185	0,5115	9	0	0,1611
EVT-892994	2026-06-03T19:53:02.000000000	NODE-014	Yenipazar	Normal Trafik	27,39	42	12	0,0421	0,3389	8	0	0,0651
EVT-367810	2026-06-03T19:54:41.000000000	NODE-002	Kiyidag	Normal Trafik	26,93	60	5	0,0234	0,6436	10	0	0,186
EVT-919379	2026-06-03T19:51:34.000000000	NODE-004	Yenipazar	Normal Trafik	21,35	41	10	0,0732	0,4816	11	0	0,1435
EVT-290396	2026-06-03T19:39:57.000000000	NODE-014	Koy Yolu	Normal Trafik	27,16	45	10	0,0377	0,3812	15	0	0,1599
EVT-409332	2026-06-03T19:14:34.000000000	NODE-015	Iskele Bolgesi	Normal Trafik	19,04	43	14	0,094	0,4521	10	0	0,0604
EVT-280867	2026-06-03T19:58:25.000000000	NODE-002	Iskele Bolgesi	Normal Trafik	22,05	62	9	0,0852	0,4579	14	0	0,1556
EVT-847151	2026-06-03T19:42:00.000000000	NODE-008	Silifke	Normal Trafik	18,63	63	15	0,0667	0,5204	8	0	0,1993
EVT-424812	2026-06-03T19:30:57.000000000	NODE-001	Yenipazar	Normal Trafik	27,45	37	6	0,097	0,5081	6	0	0,2372
EVT-243395	2026-06-03T19:27:53.000000000	NODE-015	Gazipasal	Normal Trafik	23,35	64	12	0,0858	0,4472	10	0	0,1859
EVT-833932	2026-06-03T19:24:45.000000000	NODE-005	Anamur Tunel	Normal Trafik	18,46	41	15	0,0207	0,6002	15	0	0,2004
EVT-509064	2026-06-03T19:36:45.000000000	NODE-010	Iskele Bolgesi	Normal Trafik	26,07	64	8	0,062	0,4712	8	0	0,1223
EVT-904729	2026-06-03T19:32:26.000000000	NODE-001	Tasucu	Normal Trafik	21,53	46	16	0,011	0,5836	15	0	0,0915
EVT-713363	2026-06-03T19:42:01.000000000	NODE-010	Yuksek Kiyi	Normal Trafik	18,22	36	3	0,0237	0,4608	9	0	0,2411
EVT-466389	2026-06-03T20:00:37.000000000	NODE-007	Silifke	Normal Trafik	19,71	39	12	0,0525	0,6159	6	0	0,1159
EVT-508789	2026-06-03T19:31:06.000000000	NODE-013	Anamur Tunel	Normal Trafik	27,65	61	9	0,032	0,5959	7	0	0,214
EVT-322290	2026-06-03T19:55:52.000000000	NODE-001	Gazipasal	Normal Trafik	23	63	7	0,0571	0,4103	15	0	0,2389
EVT-944710	2026-06-03T19:08:00.000000000	NODE-002	Kazanli	Normal Trafik	21,01	41	14	0,0412	0,3948	6	0	0,0693
EVT-416696	2026-06-03T19:14:46.000000000	NODE-003	Kaledran	Normal Trafik	19,54	37	6	0,0751	0,363	12	0	0,1868
